tweet_id,text,rating_numerator,rating_denominator,name,day,month,year,dogs_stage,rating_total,jpg_url,favorite_count,retweet_count,followers_count,friends_count,retweeted_status,url
667832474953625600,"THE EYES 12/10

I'm sorry. These are supposed to be funny but your dogs are too adorable https://t.co/z1xPTgVLc7",12,10,None,20,11,2015,None,12.0,https://pbs.twimg.com/media/CUSeGFNW4AAyyHC.jpg,284.0,59.0,8799657.0,17.0,Original tweet,https://t.co/z1xPTgVLc7
667806454573760512,This is Filup. He is overcome with joy after finally meeting his father. 10/10 https://t.co/TBmDJXJB75,10,10,Filup,20,11,2015,None,10.0,https://pbs.twimg.com/media/CUSGbXeVAAAgztZ.jpg,1008.0,461.0,8799657.0,17.0,Original tweet,https://t.co/TBmDJXJB75
667801013445750784,OMIGOD 12/10 https://t.co/SVMF4Frf1w,12,10,None,20,11,2015,None,12.0,https://pbs.twimg.com/media/CUSBemVUEAAn-6V.jpg,314.0,92.0,8799657.0,17.0,Original tweet,https://t.co/SVMF4Frf1w
667793409583771648,Dogs only please. Small cows and other non canines will not be tolerated. Sick tattoos tho 8/10 https://t.co/s1z7mX4c9O,8,10,None,20,11,2015,None,8.0,https://pbs.twimg.com/media/CUR6jqVWsAEgGot.jpg,671.0,311.0,8799657.0,17.0,Original tweet,https://t.co/s1z7mX4c9O
667782464991965184,Super rare dog. Endangered (?). Thinks it's funny. Mocks everything I say. Colorful af. Has wings (dope). 9/10 https://t.co/BY8nQAMz0x,9,10,None,20,11,2015,None,9.0,https://pbs.twimg.com/media/CURwm3cUkAARcO6.jpg,395.0,232.0,8799657.0,17.0,Original tweet,https://t.co/BY8nQAMz0x
667866724293877760,This is Shaggy. He knows exactly how to solve the puzzle but can't talk. All he wants to do is help. 10/10 great guy https://t.co/SBmWbfAg6X,10,10,Shaggy,21,11,2015,None,10.0,https://pbs.twimg.com/media/CUS9PlUWwAANeAD.jpg,2882.0,976.0,8799657.0,17.0,Original tweet,https://t.co/SBmWbfAg6X
667455448082227200,This is Reese and Twips. Reese protects Twips. Both think they're too good for seat belts. Simply reckless. 7/10s https://t.co/uLzRi1drVK,7,10,Reese,19,11,2015,None,7.0,https://pbs.twimg.com/media/CUNHMXTU8AAS3HH.jpg,182.0,56.0,8799657.0,17.0,Original tweet,https://t.co/uLzRi1drVK
667453023279554560,Meet Cupcake. I would do unspeakable things for Cupcake. 11/10 https://t.co/6uLCWR9Efa,11,10,Cupcake,19,11,2015,None,11.0,https://pbs.twimg.com/media/CUNE_OSUwAAdHhX.jpg,297.0,84.0,8799657.0,17.0,Original tweet,https://t.co/6uLCWR9Efa
667443425659232256,Exotic dog here. Long neck. Weird paws. Obsessed with bread. Waddles. Flies sometimes (wow!). Very happy dog. 6/10 https://t.co/rqO4I3nf2N,6,10,None,19,11,2015,None,6.0,https://pbs.twimg.com/media/CUM8QZwW4AAVsBl.jpg,745.0,542.0,8799657.0,17.0,Original tweet,https://t.co/rqO4I3nf2N
667090893657276420,This is Clybe. He is an Anemone Valdez. One ear works. Can look in 2 different directions at once. Tongue slip. 7/10 https://t.co/Ks0jZtdIrr,7,10,Clybe,18,11,2015,None,7.0,https://pbs.twimg.com/media/CUH7oLuUsAELWib.jpg,317.0,117.0,8799657.0,17.0,Original tweet,https://t.co/Ks0jZtdIrr
667073648344346624,Here is Dave. He is actually just a skinny legged seal. Happy birthday Dave. 10/10 https://t.co/DPSamreuRq,10,10,Dave,18,11,2015,None,10.0,https://pbs.twimg.com/media/CUHr8WbWEAEBPgf.jpg,379.0,112.0,8799657.0,17.0,Original tweet,https://t.co/DPSamreuRq
667065535570550784,Here we have a Hufflepuff. Loves vest. Eyes wide af. Flaccid tail. Matches carpet. Always a little blurry. 8/10 https://t.co/7JdgVqDnvR,8,10,None,18,11,2015,None,8.0,https://pbs.twimg.com/media/CUHkkJpXIAA2w3n.jpg,160.0,41.0,8799657.0,17.0,Original tweet,https://t.co/7JdgVqDnvR
667062181243039745,This is Keet. He is a Floridian Amukamara. Absolutely epic propeller hat. Pristine tongue. Nice plaid. 10/10 https://t.co/tz1lpuvXLA,10,10,Keet,18,11,2015,None,10.0,https://pbs.twimg.com/media/CUHhgvHUAAA4aB0.jpg,209.0,49.0,8799657.0,17.0,Original tweet,https://t.co/tz1lpuvXLA
667044094246576128,12/10 gimme now https://t.co/QZAnwgnOMB,12,10,None,18,11,2015,None,12.0,https://pbs.twimg.com/media/CUHREBXXAAE6A9b.jpg,175.0,46.0,8799658.0,17.0,Original tweet,https://t.co/QZAnwgnOMB
667119796878725120,This is Gabe. He is a southern Baklava. Gabe has always wanted to fit in with the other bananas. 10/10 fabulous https://t.co/3LZrJzg3BJ,10,10,Gabe,18,11,2015,None,10.0,https://pbs.twimg.com/media/CUIV6F7XIAA1tAM.jpg,317.0,122.0,8799657.0,17.0,Original tweet,https://t.co/3LZrJzg3BJ
667012601033924608,This is Klevin. He laughs a lot. Very cool dog. 9/10 https://t.co/bATAbPNv0m,9,10,Klevin,18,11,2015,None,9.0,https://pbs.twimg.com/media/CUG0bC0U8AAw2su.jpg,425.0,210.0,8799658.0,17.0,Original tweet,https://t.co/bATAbPNv0m
666983947667116034,This is a curly Ticonderoga named Pepe. No feet. Loves to jet ski. 11/10 would hug until forever https://t.co/cyDfaK8NBc,11,10,a,18,11,2015,None,11.0,https://pbs.twimg.com/media/CUGaXDhW4AY9JUH.jpg,2412.0,912.0,8799658.0,17.0,Original tweet,https://t.co/cyDfaK8NBc
666837028449972224,My goodness. Very rare dog here. Large. Tail dangerous. Kinda fat. Only eats leaves. Doesn't come when called 3/10 https://t.co/xYGdBrMS9h,3,10,None,18,11,2015,None,3.0,https://pbs.twimg.com/media/CUEUva1WsAA2jPb.jpg,763.0,516.0,8799658.0,17.0,Original tweet,https://t.co/xYGdBrMS9h
666835007768551424,These are Peruvian Feldspars. Their names are Cupit and Prencer. Both resemble Rand Paul. Sick outfits 10/10 &amp; 10/10 https://t.co/ZnEMHBsAs1,10,10,None,18,11,2015,None,10.0,https://pbs.twimg.com/media/CUES51dXIAEahyG.jpg,200.0,75.0,8799658.0,17.0,Original tweet,https://t.co/ZnEMHBsAs1
666826780179869698,12/10 simply brilliant pup https://t.co/V6ZzG45zzG,12,10,None,18,11,2015,None,12.0,https://pbs.twimg.com/media/CUELa0NUkAAscGC.jpg,241.0,87.0,8799658.0,17.0,Original tweet,https://t.co/V6ZzG45zzG
666817836334096384,This is Jeph. He is a German Boston Shuttlecock. Enjoys couch. Lost body during French Revolution. True hero 9/10 https://t.co/8whlkYw3mO,9,10,Jeph,18,11,2015,None,9.0,https://pbs.twimg.com/media/CUEDSMEWEAAuXVZ.jpg,483.0,236.0,8799658.0,17.0,Original tweet,https://t.co/8whlkYw3mO
666804364988780544,This is Jockson. He is a Pinnacle Sagittarius. Fancy bandana. Enjoys lightly sucking on hot dog in nature. 8/10 https://t.co/RdKbAOEpDK,8,10,Jockson,18,11,2015,None,8.0,https://pbs.twimg.com/media/CUD3A7YWoAA82N0.jpg,219.0,85.0,8799658.0,17.0,Original tweet,https://t.co/RdKbAOEpDK
666996132027977728,This is Carll. He wants to be a donkey. But also a soccer star. Dreams big. 10/10 https://t.co/SVpNbhaIMk,10,10,Carll,18,11,2015,None,10.0,https://pbs.twimg.com/media/CUGlb6iUwAITEbW.jpg,228.0,84.0,8799658.0,17.0,Original tweet,https://t.co/SVpNbhaIMk
667138269671505920,Extremely intelligent dog here. Has learned to walk like human. Even has his own dog. Very impressive 10/10 https://t.co/0DvHAMdA4V,10,10,None,19,11,2015,None,10.0,https://pbs.twimg.com/media/CUImtzEVAAAZNJo.jpg,4334.0,2049.0,8799657.0,17.0,Original tweet,https://t.co/0DvHAMdA4V
667152164079423490,This is Pipsy. He is a fluffball. Enjoys traveling the sea &amp; getting tangled in leash. 12/10 I would kill for Pipsy https://t.co/h9R0EwKd9X,12,10,Pipsy,19,11,2015,None,12.0,https://pbs.twimg.com/media/CUIzWk_UwAAfUNq.jpg,45213.0,15869.0,8799657.0,17.0,Original tweet,https://t.co/h9R0EwKd9X
667160273090932737,This is Bradlay. He is a Ronaldinho Matsuyama mix. Can also mountain bike (wow). Loves that blue light lime. 11/10 https://t.co/DKhgkMx4N1,11,10,Bradlay,19,11,2015,None,11.0,https://pbs.twimg.com/media/CUI6uuaW4AAvCIs.jpg,242.0,59.0,8799657.0,17.0,Original tweet,https://t.co/DKhgkMx4N1
667437278097252352,Never seen this breed before. Very pointy pup. Hurts when you cuddle. Still cute tho. 10/10 https://t.co/97HuBrVuOx,10,10,None,19,11,2015,None,10.0,https://pbs.twimg.com/media/CUM2qWaWoAUZ06L.jpg,428.0,223.0,8799657.0,17.0,Original tweet,https://t.co/97HuBrVuOx
667435689202614272,Ermergerd 12/10 https://t.co/PQni2sjPsm,12,10,None,19,11,2015,None,12.0,https://pbs.twimg.com/media/CUM1OHCW4AEgGSi.jpg,295.0,79.0,8799657.0,17.0,Original tweet,https://t.co/PQni2sjPsm
667405339315146752,This is Biden. Biden just tripped... 7/10 https://t.co/3Fm9PwLju1,7,10,Biden,19,11,2015,None,7.0,https://pbs.twimg.com/media/CUMZnmhUEAEbtis.jpg,446.0,211.0,8799657.0,17.0,Original tweet,https://t.co/3Fm9PwLju1
667393430834667520,This is Fwed. He is a Canadian Asian Taylormade. Was having a blast until pink spiky football attacked. 8/10 https://t.co/A37eGLz5WS,8,10,Fwed,19,11,2015,None,8.0,https://pbs.twimg.com/media/CUMOyd3XIAAl13H.jpg,185.0,52.0,8799657.0,17.0,Original tweet,https://t.co/A37eGLz5WS
667369227918143488,Here we have a neat pup. Very white. Cool shades. Upcoming cruise? Great dog 10/10 https://t.co/LEaviT37v1,10,10,None,19,11,2015,None,10.0,https://pbs.twimg.com/media/CUL4xR9UkAEdlJ6.jpg,349.0,153.0,8799657.0,17.0,Original tweet,https://t.co/LEaviT37v1
667211855547486208,This is Genevieve. She is a golden retriever cocktail mix. Comfortable close to wall. Shows no emotions. 9/10 https://t.co/azEoGqVonH,9,10,Genevieve,19,11,2015,None,9.0,https://pbs.twimg.com/media/CUJppKJWoAA75NP.jpg,463.0,224.0,8799657.0,17.0,Original tweet,https://t.co/azEoGqVonH
667200525029539841,This is Joshwa. He is a fuckboy supreme. He clearly relies on owner but doesn't respect them. Dreamy eyes tho 11/10 https://t.co/60xYFRATPZ,11,10,Joshwa,19,11,2015,None,11.0,https://pbs.twimg.com/media/CUJfVMPXIAAgbue.jpg,584.0,245.0,8799657.0,17.0,Original tweet,https://t.co/60xYFRATPZ
667192066997374976,*takes several long deep breaths* omg omg oMG OMG OMG OMGSJYBSNDUYWJO 12/10 https://t.co/QCugm5ydl6,12,10,None,19,11,2015,None,12.0,https://pbs.twimg.com/media/CUJXpRBXIAAN0yz.jpg,365.0,92.0,8799657.0,17.0,Original tweet,https://t.co/QCugm5ydl6
667188689915760640,Quite an advanced dog here. Impressively dressed for canine. Has weapon. About to take out trash. 10/10 good dog https://t.co/8uCMwS9CbV,10,10,None,19,11,2015,None,10.0,https://pbs.twimg.com/media/CUJUk2iWUAAVtOv.jpg,709.0,375.0,8799657.0,17.0,Original tweet,https://t.co/8uCMwS9CbV
667182792070062081,This is Timison. He just told an awful joke but is still hanging on to the hope that you'll laugh with him. 10/10 https://t.co/s2yYuHabWl,10,10,Timison,19,11,2015,None,10.0,https://pbs.twimg.com/media/CUJPNjOWsAAZRqP.jpg,13556.0,5781.0,8799657.0,17.0,Original tweet,https://t.co/s2yYuHabWl
667177989038297088,This is a Dasani Kingfisher from Maine. His name is Daryl. Daryl doesn't like being swallowed by a panda. 8/10 https://t.co/jpaeu6LNmW,8,10,a,19,11,2015,None,8.0,https://pbs.twimg.com/media/CUJK18UWEAEg7AR.jpg,183.0,51.0,8799657.0,17.0,Original tweet,https://t.co/jpaeu6LNmW
667176164155375616,These are strange dogs. All have toupees. Long neck for dogs. In a shed of sorts? Work in groups? 4/10 still petable https://t.co/PZxSarAfSN,4,10,None,19,11,2015,None,4.0,https://pbs.twimg.com/media/CUJJLtWWsAE-go5.jpg,581.0,429.0,8799657.0,17.0,Original tweet,https://t.co/PZxSarAfSN
667174963120574464,"This is Clarence. His face says he doesn't want to be a donkey, but his tail is super pumped about it. 9/10 https://t.co/fGDWgukcBs",9,10,Clarence,19,11,2015,None,9.0,https://pbs.twimg.com/media/CUJIFoJWsAAL3Dc.jpg,234.0,73.0,8799657.0,17.0,Original tweet,https://t.co/fGDWgukcBs
667171260800061440,Say hello to Kenneth. He likes Reese's Puffs. 10/10 https://t.co/6RHNRsByOY,10,10,Kenneth,19,11,2015,None,10.0,https://pbs.twimg.com/media/CUJEuRIXIAAPDLt.jpg,210.0,77.0,8799657.0,17.0,Original tweet,https://t.co/6RHNRsByOY
667165590075940865,This is Churlie. AKA Fetty Woof. Lost eye saving a school bus full of toddlers from a tsunami. Great guy. 10/10 https://t.co/li2XYBVuAY,10,10,Churlie,19,11,2015,None,10.0,https://pbs.twimg.com/media/CUI_kHBWsAAAef5.jpg,2546.0,1053.0,8799657.0,17.0,Original tweet,https://t.co/li2XYBVuAY
667924896115245057,This is Jiminy. He has always wanted to be a cheerleader. Can jump high enough to get on other dog. Go Jiminy. 9/10 https://t.co/fW6kIPFGD2,9,10,Jiminy,21,11,2015,None,9.0,https://pbs.twimg.com/media/CUTyJpHWcAATl0O.jpg,280.0,107.0,8799657.0,17.0,Original tweet,https://t.co/fW6kIPFGD2
667937095915278337,This dog resembles a baked potato. Bed looks uncomfortable. No tail. Comes with butter tho. 3/10 petting still fun https://t.co/x89NSCEZCq,3,10,None,21,11,2015,None,3.0,https://pbs.twimg.com/media/CUT9PuQWwAABQv7.jpg,1189.0,753.0,8799657.0,17.0,Original tweet,https://t.co/x89NSCEZCq
668113020489474048,This is Alfie. He's that one hypocritical gym teacher who made you run laps. Great posture. Cool bench. 6/10 https://t.co/GCJzm3YsfX,6,10,Alfie,21,11,2015,None,6.0,https://pbs.twimg.com/media/CUWdPsqWcAERQVv.jpg,640.0,221.0,8799657.0,17.0,Original tweet,https://t.co/GCJzm3YsfX
668142349051129856,This lil pup is Oliver. Hops around. Has wings but doesn't fly (lame). Annoying chirp. Won't catch tennis balls 2/10 https://t.co/DnhUw0aBM2,2,10,None,21,11,2015,None,2.0,https://pbs.twimg.com/media/CUW37BzWsAAlJlN.jpg,550.0,264.0,8799657.0,17.0,Original tweet,https://t.co/DnhUw0aBM2
666786068205871104,Unfamiliar with this breed. Ears pointy af. Won't let go of seashell. Won't eat kibble. Not very fast. Bad dog 2/10 https://t.co/EIn5kElY1S,2,10,None,18,11,2015,None,2.0,https://pbs.twimg.com/media/CUDmZIkWcAAIPPe.jpg,710.0,454.0,8800304.0,17.0,Original tweet,https://t.co/EIn5kElY1S
668297328638447616,2 rare dogs. They waddle (v inefficient). Sometimes slide on bellies. Right one wants to be aircraft Marshall. 9/10s https://t.co/P8bivfp5sU,9,10,None,22,11,2015,None,9.0,https://pbs.twimg.com/media/CUZE4IWW4AAZmDf.jpg,599.0,279.0,8799657.0,17.0,Original tweet,https://t.co/P8bivfp5sU
668291999406125056,I can't do better than he did. 10/10 https://t.co/fM0KXns7Or,10,10,None,22,11,2015,None,10.0,https://pbs.twimg.com/media/CUZABzGW4AE5F0k.jpg,231.0,29.0,8799657.0,17.0,Original tweet,https://t.co/fM0KXns7Or
668286279830867968,Meet Rusty. Rusty's dreaming of a world where Twitter never got rid of favorites. Looks like a happy world. 11/10 https://t.co/C8U6cxI1Jc,11,10,Rusty,22,11,2015,None,11.0,https://pbs.twimg.com/media/CUY60usWoAAdBxx.jpg,481.0,129.0,8799657.0,17.0,Original tweet,https://t.co/C8U6cxI1Jc
668274247790391296,Meet Sophie. Her son just got in the car to leave for college. Very touching. Perfect dramatic sunlight. 10/10 yaass https://t.co/3j9kZRcpVB,10,10,Sophie,22,11,2015,None,10.0,https://pbs.twimg.com/media/CUYv4d2WUAAziXs.jpg,782.0,222.0,8799657.0,17.0,Original tweet,https://t.co/3j9kZRcpVB
668268907921326080,Here we have an Azerbaijani Buttermilk named Guss. He sees a demon baby Hitler behind his owner. 10/10 stays alert https://t.co/aeZykWwiJN,10,10,None,22,11,2015,None,10.0,https://pbs.twimg.com/media/CUYrBNQUkAA-zx4.jpg,530.0,222.0,8799657.0,17.0,Original tweet,https://t.co/aeZykWwiJN
668256321989451776,This is Jareld. Jareld rules these waters. Ladies and Gentleman... 13/10. This dog is utterly fucking spectacular. https://t.co/L6qAEV5PAd,13,10,Jareld,22,11,2015,None,13.0,https://pbs.twimg.com/media/CUYflCXWEAAzQVu.jpg,1232.0,567.0,8799657.0,17.0,Original tweet,https://t.co/L6qAEV5PAd
668466899341221888,Here is a mother dog caring for her pups. Snazzy red mohawk. Doesn't wag tail. Pups look confused. Overall 4/10 https://t.co/YOHe6lf09m,4,10,a,22,11,2015,None,4.0,https://pbs.twimg.com/media/CUbfGbbWoAApZth.jpg,852.0,482.0,8799657.0,17.0,Original tweet,https://t.co/YOHe6lf09m
668248472370458624,Say hello to Bisquick. He is a Brown Douglass Fir terrier. Very inbred. Looks terrified. 8/10 still cute tho https://t.co/1XYRh8N00K,8,10,Bisquick,22,11,2015,None,8.0,https://pbs.twimg.com/media/CUYYcMfXAAAixe7.jpg,922.0,452.0,8799657.0,17.0,Original tweet,https://t.co/1XYRh8N00K
668226093875376128,Sneaky dog here. Tuba player has no clue. 10/10 super sneaky https://t.co/jWVwSppaa2,10,10,None,22,11,2015,None,10.0,https://pbs.twimg.com/media/CUYEFlQXAAUkPGm.jpg,283.0,96.0,8799657.0,17.0,Original tweet,https://t.co/jWVwSppaa2
668221241640230912,These two dogs are Bo &amp; Smittens. Smittens is trying out a new deodorant and wanted Bo to smell it. 10/10 true pals https://t.co/4pw1QQ6udh,10,10,None,22,11,2015,None,10.0,https://pbs.twimg.com/media/CUX_rAyWsAYZOQ5.jpg,492.0,186.0,8799657.0,17.0,Original tweet,https://t.co/4pw1QQ6udh
668204964695683073,This is Ron. Ron's currently experiencing a brain freeze. Damn it Ron. 8/10 https://t.co/4ilfcR5SlK,8,10,Ron,21,11,2015,None,8.0,https://pbs.twimg.com/media/CUXw3qHWoAAk8HJ.jpg,531.0,184.0,8799657.0,17.0,Original tweet,https://t.co/4ilfcR5SlK
668190681446379520,This is Skittles. I would kidnap Skittles. Pink dog in back hasn't moved in days. 12/10 https://t.co/2wm0POA9N2,12,10,Skittles,21,11,2015,None,12.0,https://pbs.twimg.com/media/CUXj4SgXAAETlu6.jpg,615.0,190.0,8799657.0,17.0,Original tweet,https://t.co/2wm0POA9N2
668171859951755264,This is a Trans Siberian Kellogg named Alfonso. Huge ass eyeballs. Actually Dobby from Harry Potter. 7/10 https://t.co/XpseHBlAAb,7,10,a,21,11,2015,None,7.0,https://pbs.twimg.com/media/CUXSwy8W4AA6uet.jpg,462.0,183.0,8799657.0,17.0,Original tweet,https://t.co/XpseHBlAAb
